POSIXt,DateTime,TC0,TC1,TC2,TC3,TC4,TC5,TC6,TC7
1500886935,2017-07-24 09:02:15,23.846,21.293,21.547,25.987,22.570,24.389,26.376,21.334
1500886940,2017-07-24 09:02:20,23.847,21.293,21.484,26.050,22.634,24.390,26.505,21.334
1500886945,2017-07-24 09:02:25,23.910,21.230,21.483,25.987,22.571,24.260,26.377,21.461
1500886950,2017-07-24 09:02:30,23.781,21.229,21.547,25.986,22.570,24.453,26.504,21.461
1500886955,2017-07-24 09:02:35,23.782,21.230,21.546,26.051,22.634,24.453,26.506,21.526
1500886960,2017-07-24 09:02:40,23.782,21.229,21.611,26.114,22.570,24.389,26.504,21.462
1500886965,2017-07-24 09:02:45,23.653,21.358,21.675,26.050,22.763,24.390,26.568,21.526
1500886970,2017-07-24 09:02:50,23.846,21.358,21.611,26.050,22.699,24.453,26.632,21.397
1500886975,2017-07-24 09:02:55,23.911,21.293,21.674,26.051,22.763,24.390,26.632,21.589
1500886980,2017-07-24 09:03:00,24.038,21.357,21.611,26.242,22.762,24.517,26.633,21.526
1500886985,2017-07-24 09:03:05,23.974,21.421,21.675,26.114,22.698,24.390,26.631,21.590
