stationId,datum,TimeUTC,TideHT,Flag.Inferred,Flag.Flat.Tol,Flag.Rate.Tol,Flag.Temp.Tol
9413450,MLLW,2009-01-05 10:36:00,1.334,0,0,0,0
9413450,MLLW,2009-01-05 10:42:00,1.356,0,0,0,0
9413450,MLLW,2009-01-05 10:48:00,1.38,0,0,0,0
9413450,MLLW,2009-01-05 10:54:00,1.391,0,0,0,0
9413450,MLLW,2009-01-05 11:00:00,1.398,0,0,0,0
9413450,MLLW,2009-01-05 11:06:00,1.405,0,0,0,0
9413450,MLLW,2009-01-05 11:12:00,1.447,0,0,0,0
9413450,MLLW,2009-01-05 11:18:00,1.423,0,0,0,0
9413450,MLLW,2009-01-05 11:24:00,1.447,0,0,0,0
9413450,MLLW,2009-01-05 11:30:00,1.47,0,0,0,0
9413450,MLLW,2009-01-05 11:36:00,1.512,0,0,0,0
9413450,MLLW,2009-01-05 11:42:00,1.454,0,0,0,0
9413450,MLLW,2009-01-05 11:48:00,1.495,0,0,0,0
9413450,MLLW,2009-01-05 11:54:00,1.539,0,0,0,0
9413450,MLLW,2009-01-05 12:00:00,1.561,0,0,0,0
9413450,MLLW,2009-01-05 12:06:00,1.545,0,0,0,0
9413450,MLLW,2009-01-05 12:12:00,1.512,0,0,0,0
9413450,MLLW,2009-01-05 12:18:00,1.539,0,0,0,0
9413450,MLLW,2009-01-05 12:24:00,1.526,0,0,0,0
9413450,MLLW,2009-01-05 12:30:00,1.564,0,0,0,0
9413450,MLLW,2009-01-05 12:36:00,1.56,0,0,0,0
9413450,MLLW,2009-01-05 12:42:00,1.584,0,0,0,0
9413450,MLLW,2009-01-05 12:48:00,1.529,0,0,0,0
9413450,MLLW,2009-01-05 12:54:00,1.489,0,0,0,0
9413450,MLLW,2009-01-05 13:00:00,1.529,0,0,0,0
9413450,MLLW,2009-01-05 13:06:00,1.529,0,0,0,0
9413450,MLLW,2009-01-05 13:12:00,1.524,0,0,0,0
9413450,MLLW,2009-01-05 13:18:00,1.557,0,0,0,0
9413450,MLLW,2009-01-05 13:24:00,1.5,0,0,0,0
9413450,MLLW,2009-01-05 13:30:00,1.487,0,0,0,0
9413450,MLLW,2009-01-05 13:36:00,1.485,0,0,0,0
9413450,MLLW,2009-01-05 13:42:00,1.474,0,0,0,0
9413450,MLLW,2009-01-05 13:48:00,1.481,0,0,0,0
9413450,MLLW,2009-01-05 13:54:00,1.431,0,0,0,0
9413450,MLLW,2009-01-05 14:00:00,1.382,0,0,0,0
9413450,MLLW,2009-01-05 14:06:00,1.381,0,0,0,0
9413450,MLLW,2009-01-05 14:12:00,1.369,0,0,0,0
9413450,MLLW,2009-01-05 14:18:00,1.397,0,0,0,0
9413450,MLLW,2009-01-05 14:24:00,1.382,0,0,0,0
9413450,MLLW,2009-01-05 14:30:00,1.357,0,0,0,0
9413450,MLLW,2009-01-05 14:36:00,1.297,0,0,0,0
9413450,MLLW,2009-01-05 14:42:00,1.279,0,0,0,0
9413450,MLLW,2009-01-05 14:48:00,1.267,0,0,0,0
9413450,MLLW,2009-01-05 14:54:00,1.25,0,0,0,0
9413450,MLLW,2009-01-05 15:00:00,1.208,0,0,0,0
9413450,MLLW,2009-01-05 15:06:00,1.217,0,0,0,0
9413450,MLLW,2009-01-05 15:12:00,1.168,0,0,0,0
9413450,MLLW,2009-01-05 15:18:00,1.118,0,0,0,0
9413450,MLLW,2009-01-05 15:24:00,1.093,0,0,0,0
9413450,MLLW,2009-01-05 15:30:00,1.108,0,0,0,0
9413450,MLLW,2009-01-05 15:36:00,1.097,0,0,0,0
9413450,MLLW,2009-01-05 15:42:00,1.001,0,0,0,0
9413450,MLLW,2009-01-05 15:48:00,0.992,0,0,0,0
9413450,MLLW,2009-01-05 15:54:00,0.946,0,0,0,0
9413450,MLLW,2009-01-05 16:00:00,0.929,0,0,0,0
9413450,MLLW,2009-01-05 16:06:00,0.929,0,0,0,0
9413450,MLLW,2009-01-05 16:12:00,0.898,0,0,0,0
9413450,MLLW,2009-01-05 16:18:00,0.907,0,0,0,0
9413450,MLLW,2009-01-05 16:24:00,0.835,0,0,0,0
9413450,MLLW,2009-01-05 16:30:00,0.794,0,0,0,0
9413450,MLLW,2009-01-05 16:36:00,0.75,0,0,0,0
9413450,MLLW,2009-01-05 16:42:00,0.697,0,0,0,0
9413450,MLLW,2009-01-05 16:48:00,0.738,0,0,0,0
9413450,MLLW,2009-01-05 16:54:00,0.744,0,0,0,0
9413450,MLLW,2009-01-05 17:00:00,0.704,0,0,0,0
9413450,MLLW,2009-01-05 17:06:00,0.614,0,0,0,0
9413450,MLLW,2009-01-05 17:12:00,0.628,0,0,0,0
9413450,MLLW,2009-01-05 17:18:00,0.6,0,0,0,0
9413450,MLLW,2009-01-05 17:24:00,0.582,0,0,0,0
9413450,MLLW,2009-01-05 17:30:00,0.592,0,0,0,0
9413450,MLLW,2009-01-05 17:36:00,0.515,0,0,0,0
9413450,MLLW,2009-01-05 17:42:00,0.463,0,0,0,0
9413450,MLLW,2009-01-05 17:48:00,0.467,0,0,0,0
9413450,MLLW,2009-01-05 17:54:00,0.478,0,0,0,0
9413450,MLLW,2009-01-05 18:00:00,0.435,0,0,0,0
9413450,MLLW,2009-01-05 18:06:00,0.419,0,0,0,0
9413450,MLLW,2009-01-05 18:12:00,0.412,0,0,0,0
9413450,MLLW,2009-01-05 18:18:00,0.351,0,0,0,0
9413450,MLLW,2009-01-05 18:24:00,0.327,0,0,0,0
9413450,MLLW,2009-01-05 18:30:00,0.346,0,0,0,0
9413450,MLLW,2009-01-05 18:36:00,0.344,0,0,0,0
9413450,MLLW,2009-01-05 18:42:00,0.284,0,0,0,0
9413450,MLLW,2009-01-05 18:48:00,0.29,0,0,0,0
9413450,MLLW,2009-01-05 18:54:00,0.3,0,0,0,0
9413450,MLLW,2009-01-05 19:00:00,0.266,0,0,0,0
9413450,MLLW,2009-01-05 19:06:00,0.249,0,0,0,0
9413450,MLLW,2009-01-05 19:12:00,0.239,0,0,0,0
9413450,MLLW,2009-01-05 19:18:00,0.206,0,0,0,0
9413450,MLLW,2009-01-05 19:24:00,0.237,0,0,0,0
9413450,MLLW,2009-01-05 19:30:00,0.237,0,0,0,0
9413450,MLLW,2009-01-05 19:36:00,0.206,0,0,0,0
9413450,MLLW,2009-01-05 19:42:00,0.212,0,0,0,0
9413450,MLLW,2009-01-05 19:48:00,0.203,0,0,0,0
9413450,MLLW,2009-01-05 19:54:00,0.214,0,0,0,0
9413450,MLLW,2009-01-05 20:00:00,0.21,0,0,0,0
9413450,MLLW,2009-01-05 20:06:00,0.19,0,0,0,0
9413450,MLLW,2009-01-05 20:12:00,0.162,0,0,0,0
9413450,MLLW,2009-01-05 20:18:00,0.184,0,0,0,0
9413450,MLLW,2009-01-05 20:24:00,0.223,0,0,0,0
9413450,MLLW,2009-01-05 20:30:00,0.219,0,0,0,0
9413450,MLLW,2009-01-05 20:36:00,0.174,0,0,0,0
9413450,MLLW,2009-01-05 20:42:00,0.184,0,0,0,0
9413450,MLLW,2009-01-05 20:48:00,0.222,0,0,0,0
9413450,MLLW,2009-01-05 20:54:00,0.216,0,0,0,0
9413450,MLLW,2009-01-05 21:00:00,0.235,0,0,0,0
9413450,MLLW,2009-01-05 21:06:00,0.251,0,0,0,0
9413450,MLLW,2009-01-05 21:12:00,0.253,0,0,0,0
9413450,MLLW,2009-01-05 21:18:00,0.268,0,0,0,0
9413450,MLLW,2009-01-05 21:24:00,0.274,0,0,0,0
9413450,MLLW,2009-01-05 21:30:00,0.247,0,0,0,0
9413450,MLLW,2009-01-05 21:36:00,0.278,0,0,0,0
9413450,MLLW,2009-01-05 21:42:00,0.295,0,0,0,0
9413450,MLLW,2009-01-05 21:48:00,0.327,0,0,0,0
9413450,MLLW,2009-01-05 21:54:00,0.324,0,0,0,0
9413450,MLLW,2009-01-05 22:00:00,0.295,0,0,0,0
9413450,MLLW,2009-01-05 22:06:00,0.307,0,0,0,0
9413450,MLLW,2009-01-05 22:12:00,0.399,0,0,0,0
9413450,MLLW,2009-01-05 22:18:00,0.432,0,0,0,0
9413450,MLLW,2009-01-05 22:24:00,0.411,0,0,0,0
9413450,MLLW,2009-01-05 22:30:00,0.404,0,0,0,0
9413450,MLLW,2009-01-05 22:36:00,0.387,0,0,0,0
9413450,MLLW,2009-01-05 22:42:00,0.403,0,0,0,0
9413450,MLLW,2009-01-05 22:48:00,0.463,0,0,0,0
9413450,MLLW,2009-01-05 22:54:00,0.503,0,0,0,0
9413450,MLLW,2009-01-05 23:00:00,0.503,0,0,0,0
9413450,MLLW,2009-01-05 23:06:00,0.509,0,0,0,0
9413450,MLLW,2009-01-05 23:12:00,0.524,0,0,0,0
9413450,MLLW,2009-01-05 23:18:00,0.517,0,0,0,0
9413450,MLLW,2009-01-05 23:24:00,0.529,0,0,0,0
9413450,MLLW,2009-01-05 23:30:00,0.591,0,0,0,0
9413450,MLLW,2009-01-05 23:36:00,0.639,0,0,0,0
9413450,MLLW,2009-01-05 23:42:00,0.612,0,0,0,0
9413450,MLLW,2009-01-05 23:48:00,0.611,0,0,0,0
9413450,MLLW,2009-01-05 23:54:00,0.585,0,0,0,0
9413450,MLLW,2009-01-06 00:00:00,0.632,0,0,0,0
9413450,MLLW,2009-01-06 00:06:00,0.723,0,0,0,0
9413450,MLLW,2009-01-06 00:12:00,0.711,0,0,0,0
9413450,MLLW,2009-01-06 00:18:00,0.673,0,0,0,0
9413450,MLLW,2009-01-06 00:24:00,0.679,0,0,0,0
9413450,MLLW,2009-01-06 00:30:00,0.688,0,0,0,0
9413450,MLLW,2009-01-06 00:36:00,0.712,0,0,0,0
9413450,MLLW,2009-01-06 00:42:00,0.735,0,0,0,0
9413450,MLLW,2009-01-06 00:48:00,0.74,0,0,0,0
9413450,MLLW,2009-01-06 00:54:00,0.767,0,0,0,0
9413450,MLLW,2009-01-06 01:00:00,0.764,0,0,0,0
9413450,MLLW,2009-01-06 01:06:00,0.732,0,0,0,0
9413450,MLLW,2009-01-06 01:12:00,0.743,0,0,0,0
9413450,MLLW,2009-01-06 01:18:00,0.765,0,0,0,0
9413450,MLLW,2009-01-06 01:24:00,0.812,0,0,0,0
9413450,MLLW,2009-01-06 01:30:00,0.795,0,0,0,0
9413450,MLLW,2009-01-06 01:36:00,0.786,0,0,0,0
9413450,MLLW,2009-01-06 01:42:00,0.795,0,0,0,0
9413450,MLLW,2009-01-06 01:48:00,0.77,0,0,0,0
9413450,MLLW,2009-01-06 01:54:00,0.834,0,0,0,0
9413450,MLLW,2009-01-06 02:00:00,0.855,0,0,0,0
9413450,MLLW,2009-01-06 02:06:00,0.798,0,0,0,0
9413450,MLLW,2009-01-06 02:12:00,0.798,0,0,0,0
9413450,MLLW,2009-01-06 02:18:00,0.793,0,0,0,0
9413450,MLLW,2009-01-06 02:24:00,0.812,0,0,0,0
9413450,MLLW,2009-01-06 02:30:00,0.792,0,0,0,0
9413450,MLLW,2009-01-06 02:36:00,0.802,0,0,0,0
9413450,MLLW,2009-01-06 02:42:00,0.76,0,0,0,0
9413450,MLLW,2009-01-06 02:48:00,0.793,0,0,0,0
9413450,MLLW,2009-01-06 02:54:00,0.81,0,0,0,0
9413450,MLLW,2009-01-06 03:00:00,0.777,0,0,0,0
9413450,MLLW,2009-01-06 03:06:00,0.736,0,0,0,0
9413450,MLLW,2009-01-06 03:12:00,0.788,0,0,0,0
9413450,MLLW,2009-01-06 03:18:00,0.757,0,0,0,0
9413450,MLLW,2009-01-06 03:24:00,0.764,0,0,0,0
9413450,MLLW,2009-01-06 03:30:00,0.755,0,0,0,0
9413450,MLLW,2009-01-06 03:36:00,0.723,0,0,0,0
9413450,MLLW,2009-01-06 03:42:00,0.722,0,0,0,0
9413450,MLLW,2009-01-06 03:48:00,0.747,0,0,0,0
9413450,MLLW,2009-01-06 03:54:00,0.762,0,0,0,0
9413450,MLLW,2009-01-06 04:00:00,0.712,0,0,0,0
9413450,MLLW,2009-01-06 04:06:00,0.724,0,0,0,0
9413450,MLLW,2009-01-06 04:12:00,0.699,0,0,0,0
9413450,MLLW,2009-01-06 04:18:00,0.678,0,0,0,0
9413450,MLLW,2009-01-06 04:24:00,0.666,0,0,0,0
9413450,MLLW,2009-01-06 04:30:00,0.682,0,0,0,0
9413450,MLLW,2009-01-06 04:36:00,0.665,0,0,0,0
9413450,MLLW,2009-01-06 04:42:00,0.672,0,0,0,0
9413450,MLLW,2009-01-06 04:48:00,0.668,0,0,0,0
9413450,MLLW,2009-01-06 04:54:00,0.619,0,0,0,0
9413450,MLLW,2009-01-06 05:00:00,0.643,0,0,0,0
9413450,MLLW,2009-01-06 05:06:00,0.658,0,0,0,0
9413450,MLLW,2009-01-06 05:12:00,0.613,0,0,0,0
9413450,MLLW,2009-01-06 05:18:00,0.617,0,0,0,0
9413450,MLLW,2009-01-06 05:24:00,0.604,0,0,0,0
9413450,MLLW,2009-01-06 05:30:00,0.602,0,0,0,0
9413450,MLLW,2009-01-06 05:36:00,0.621,0,0,0,0
9413450,MLLW,2009-01-06 05:42:00,0.609,0,0,0,0
9413450,MLLW,2009-01-06 05:48:00,0.606,0,0,0,0
9413450,MLLW,2009-01-06 05:54:00,0.608,0,0,0,0
9413450,MLLW,2009-01-06 06:00:00,0.618,0,0,0,0
9413450,MLLW,2009-01-06 06:06:00,0.596,0,0,0,0
9413450,MLLW,2009-01-06 06:12:00,0.546,0,0,0,0
9413450,MLLW,2009-01-06 06:18:00,0.578,0,0,0,0
9413450,MLLW,2009-01-06 06:24:00,0.6,0,0,0,0
9413450,MLLW,2009-01-06 06:30:00,0.618,0,0,0,0
9413450,MLLW,2009-01-06 06:36:00,0.592,0,0,0,0
9413450,MLLW,2009-01-06 06:42:00,0.582,0,0,0,0
9413450,MLLW,2009-01-06 06:48:00,0.577,0,0,0,0
9413450,MLLW,2009-01-06 06:54:00,0.616,0,0,0,0
9413450,MLLW,2009-01-06 07:00:00,0.659,0,0,0,0
9413450,MLLW,2009-01-06 07:06:00,0.606,0,0,0,0
9413450,MLLW,2009-01-06 07:12:00,0.636,0,0,0,0
9413450,MLLW,2009-01-06 07:18:00,0.663,0,0,0,0
9413450,MLLW,2009-01-06 07:24:00,0.617,0,0,0,0
9413450,MLLW,2009-01-06 07:30:00,0.656,0,0,0,0
9413450,MLLW,2009-01-06 07:36:00,0.695,0,0,0,0
9413450,MLLW,2009-01-06 07:42:00,0.676,0,0,0,0
9413450,MLLW,2009-01-06 07:48:00,0.718,0,0,0,0
9413450,MLLW,2009-01-06 07:54:00,0.677,0,0,0,0
9413450,MLLW,2009-01-06 08:00:00,0.651,0,0,0,0
9413450,MLLW,2009-01-06 08:06:00,0.715,0,0,0,0
9413450,MLLW,2009-01-06 08:12:00,0.791,0,0,0,0
9413450,MLLW,2009-01-06 08:18:00,0.801,0,0,0,0
9413450,MLLW,2009-01-06 08:24:00,0.782,0,0,0,0
9413450,MLLW,2009-01-06 08:30:00,0.786,0,0,0,0
9413450,MLLW,2009-01-06 08:36:00,0.803,0,0,0,0
9413450,MLLW,2009-01-06 08:42:00,0.837,0,0,0,0
9413450,MLLW,2009-01-06 08:48:00,0.855,0,0,0,0
9413450,MLLW,2009-01-06 08:54:00,0.872,0,0,0,0
9413450,MLLW,2009-01-06 09:00:00,0.919,0,0,0,0
9413450,MLLW,2009-01-06 09:06:00,0.91,0,0,0,0
9413450,MLLW,2009-01-06 09:12:00,0.922,0,0,0,0
9413450,MLLW,2009-01-06 09:18:00,0.941,0,0,0,0
9413450,MLLW,2009-01-06 09:24:00,0.998,0,0,0,0
9413450,MLLW,2009-01-06 09:30:00,1.027,0,0,0,0
9413450,MLLW,2009-01-06 09:36:00,1.048,0,0,0,0
9413450,MLLW,2009-01-06 09:42:00,1.073,0,0,0,0
9413450,MLLW,2009-01-06 09:48:00,1.052,0,0,0,0
9413450,MLLW,2009-01-06 09:54:00,1.076,0,0,0,0
9413450,MLLW,2009-01-06 10:00:00,1.198,0,0,0,0
9413450,MLLW,2009-01-06 10:06:00,1.162,0,0,0,0
9413450,MLLW,2009-01-06 10:12:00,1.176,0,0,0,0
9413450,MLLW,2009-01-06 10:18:00,1.24,0,0,0,0
9413450,MLLW,2009-01-06 10:24:00,1.173,0,0,0,0
9413450,MLLW,2009-01-06 10:30:00,1.235,0,0,0,0
9413450,MLLW,2009-01-06 10:36:00,1.249,0,0,0,0
9413450,MLLW,2009-01-06 10:42:00,1.331,0,0,0,0
9413450,MLLW,2009-01-06 10:48:00,1.352,0,0,0,0
9413450,MLLW,2009-01-06 10:54:00,1.369,0,0,0,0
9413450,MLLW,2009-01-06 11:00:00,1.39,0,0,0,0
9413450,MLLW,2009-01-06 11:06:00,1.353,0,0,0,0
9413450,MLLW,2009-01-06 11:12:00,1.402,0,0,0,0
9413450,MLLW,2009-01-06 11:18:00,1.449,0,0,0,0
9413450,MLLW,2009-01-06 11:24:00,1.478,0,0,0,0
9413450,MLLW,2009-01-06 11:30:00,1.488,0,0,0,0
9413450,MLLW,2009-01-06 11:36:00,1.443,0,0,0,0
9413450,MLLW,2009-01-06 11:42:00,1.495,0,0,0,0
9413450,MLLW,2009-01-06 11:48:00,1.531,0,0,0,0
9413450,MLLW,2009-01-06 11:54:00,1.571,0,0,0,0
9413450,MLLW,2009-01-06 12:00:00,1.548,0,0,0,0
9413450,MLLW,2009-01-06 12:06:00,1.565,0,0,0,0
9413450,MLLW,2009-01-06 12:12:00,1.618,0,0,0,0
9413450,MLLW,2009-01-06 12:18:00,1.587,0,0,0,0
9413450,MLLW,2009-01-06 12:24:00,1.604,0,0,0,0
9413450,MLLW,2009-01-06 12:30:00,1.621,0,0,0,0
9413450,MLLW,2009-01-06 12:36:00,1.607,0,0,0,0
9413450,MLLW,2009-01-06 12:42:00,1.648,0,0,0,0
9413450,MLLW,2009-01-06 12:48:00,1.64,0,0,0,0
9413450,MLLW,2009-01-06 12:54:00,1.63,0,0,0,0
9413450,MLLW,2009-01-06 13:00:00,1.659,0,0,0,0
9413450,MLLW,2009-01-06 13:06:00,1.65,0,0,0,0
9413450,MLLW,2009-01-06 13:12:00,1.677,0,0,0,0
9413450,MLLW,2009-01-06 13:18:00,1.664,0,0,0,0
9413450,MLLW,2009-01-06 13:24:00,1.636,0,0,0,0
9413450,MLLW,2009-01-06 13:30:00,1.675,0,0,0,0
9413450,MLLW,2009-01-06 13:36:00,1.656,0,0,0,0
9413450,MLLW,2009-01-06 13:42:00,1.633,0,0,0,0
9413450,MLLW,2009-01-06 13:48:00,1.6,0,0,0,0
9413450,MLLW,2009-01-06 13:54:00,1.614,0,0,0,0
9413450,MLLW,2009-01-06 14:00:00,1.665,0,0,0,0
9413450,MLLW,2009-01-06 14:06:00,1.608,0,0,0,0
9413450,MLLW,2009-01-06 14:12:00,1.588,0,0,0,0
9413450,MLLW,2009-01-06 14:18:00,1.569,0,0,0,0
9413450,MLLW,2009-01-06 14:24:00,1.538,0,0,0,0
9413450,MLLW,2009-01-06 14:30:00,1.562,0,0,0,0
9413450,MLLW,2009-01-06 14:36:00,1.546,0,0,0,0
9413450,MLLW,2009-01-06 14:42:00,1.517,0,0,0,0
9413450,MLLW,2009-01-06 14:48:00,1.498,0,0,0,0
9413450,MLLW,2009-01-06 14:54:00,1.481,0,0,0,0
9413450,MLLW,2009-01-06 15:00:00,1.444,0,0,0,0
9413450,MLLW,2009-01-06 15:06:00,1.434,0,0,0,0
9413450,MLLW,2009-01-06 15:12:00,1.434,0,0,0,0
9413450,MLLW,2009-01-06 15:18:00,1.386,0,0,0,0
9413450,MLLW,2009-01-06 15:24:00,1.374,0,0,0,0
9413450,MLLW,2009-01-06 15:30:00,1.332,0,0,0,0
9413450,MLLW,2009-01-06 15:36:00,1.29,0,0,0,0
9413450,MLLW,2009-01-06 15:42:00,1.275,0,0,0,0
9413450,MLLW,2009-01-06 15:48:00,1.246,0,0,0,0
9413450,MLLW,2009-01-06 15:54:00,1.251,0,0,0,0
9413450,MLLW,2009-01-06 16:00:00,1.172,0,0,0,0
9413450,MLLW,2009-01-06 16:06:00,1.142,0,0,0,0
9413450,MLLW,2009-01-06 16:12:00,1.119,0,0,0,0
9413450,MLLW,2009-01-06 16:18:00,1.09,0,0,0,0
9413450,MLLW,2009-01-06 16:24:00,1.059,0,0,0,0
9413450,MLLW,2009-01-06 16:30:00,0.996,0,0,0,0
9413450,MLLW,2009-01-06 16:36:00,0.977,0,0,0,0
9413450,MLLW,2009-01-06 16:42:00,0.959,0,0,0,0
9413450,MLLW,2009-01-06 16:48:00,0.925,0,0,0,0
9413450,MLLW,2009-01-06 16:54:00,0.882,0,0,0,0
9413450,MLLW,2009-01-06 17:00:00,0.855,0,0,0,0
9413450,MLLW,2009-01-06 17:06:00,0.814,0,0,0,0
9413450,MLLW,2009-01-06 17:12:00,0.798,0,0,0,0
9413450,MLLW,2009-01-06 17:18:00,0.763,0,0,0,0
9413450,MLLW,2009-01-06 17:24:00,0.716,0,0,0,0
9413450,MLLW,2009-01-06 17:30:00,0.676,0,0,0,0
9413450,MLLW,2009-01-06 17:36:00,0.662,0,0,0,0
9413450,MLLW,2009-01-06 17:42:00,0.609,0,0,0,0
9413450,MLLW,2009-01-06 17:48:00,0.573,0,0,0,0
9413450,MLLW,2009-01-06 17:54:00,0.51,0,0,0,0
9413450,MLLW,2009-01-06 18:00:00,0.541,0,0,0,0
9413450,MLLW,2009-01-06 18:06:00,0.516,0,0,0,0
9413450,MLLW,2009-01-06 18:12:00,0.468,0,0,0,0
9413450,MLLW,2009-01-06 18:18:00,0.409,0,0,0,0
9413450,MLLW,2009-01-06 18:24:00,0.364,0,0,0,0
9413450,MLLW,2009-01-06 18:30:00,0.358,0,0,0,0
9413450,MLLW,2009-01-06 18:36:00,0.357,0,0,0,0
9413450,MLLW,2009-01-06 18:42:00,0.298,0,0,0,0
9413450,MLLW,2009-01-06 18:48:00,0.279,0,0,0,0
9413450,MLLW,2009-01-06 18:54:00,0.244,0,0,0,0
9413450,MLLW,2009-01-06 19:00:00,0.225,0,0,0,0
9413450,MLLW,2009-01-06 19:06:00,0.2,0,0,0,0
9413450,MLLW,2009-01-06 19:12:00,0.201,0,0,0,0
9413450,MLLW,2009-01-06 19:18:00,0.128,0,0,0,0
9413450,MLLW,2009-01-06 19:24:00,0.126,0,0,0,0
9413450,MLLW,2009-01-06 19:30:00,0.089,0,0,0,0
9413450,MLLW,2009-01-06 19:36:00,0.073,0,0,0,0
9413450,MLLW,2009-01-06 19:42:00,0.07,0,0,0,0
9413450,MLLW,2009-01-06 19:48:00,0.058,0,0,0,0
9413450,MLLW,2009-01-06 19:54:00,0.066,0,0,0,0
9413450,MLLW,2009-01-06 20:00:00,0.035,0,0,0,0
9413450,MLLW,2009-01-06 20:06:00,0.004,0,0,0,0
9413450,MLLW,2009-01-06 20:12:00,-0.031,0,0,0,0
9413450,MLLW,2009-01-06 20:18:00,-0.051,0,0,0,0
9413450,MLLW,2009-01-06 20:24:00,-0.034,0,0,0,0
9413450,MLLW,2009-01-06 20:30:00,-0.066,0,0,0,0
9413450,MLLW,2009-01-06 20:36:00,-0.067,0,0,0,0
9413450,MLLW,2009-01-06 20:42:00,-0.08,0,0,0,0
9413450,MLLW,2009-01-06 20:48:00,-0.074,0,0,0,0
9413450,MLLW,2009-01-06 20:54:00,-0.064,0,0,0,0
9413450,MLLW,2009-01-06 21:00:00,-0.054,0,0,0,0
9413450,MLLW,2009-01-06 21:06:00,-0.024,0,0,0,0
9413450,MLLW,2009-01-06 21:12:00,-0.077,0,0,0,0
9413450,MLLW,2009-01-06 21:18:00,-0.103,0,0,0,0
9413450,MLLW,2009-01-06 21:24:00,-0.067,0,0,0,0
9413450,MLLW,2009-01-06 21:30:00,-0.102,0,0,0,0
9413450,MLLW,2009-01-06 21:36:00,-0.086,0,0,0,0
9413450,MLLW,2009-01-06 21:42:00,-0.056,0,0,0,0
9413450,MLLW,2009-01-06 21:48:00,-0.053,0,0,0,0
9413450,MLLW,2009-01-06 21:54:00,-0.038,0,0,0,0
9413450,MLLW,2009-01-06 22:00:00,-0.045,0,0,0,0
9413450,MLLW,2009-01-06 22:06:00,-0.022,0,0,0,0
9413450,MLLW,2009-01-06 22:12:00,0,0,0,0,0
9413450,MLLW,2009-01-06 22:18:00,0.006,0,0,0,0
9413450,MLLW,2009-01-06 22:24:00,-0.011,0,0,0,0
9413450,MLLW,2009-01-06 22:30:00,0.022,0,0,0,0
9413450,MLLW,2009-01-06 22:36:00,0.04,0,0,0,0
9413450,MLLW,2009-01-06 22:42:00,0.07,0,0,0,0
9413450,MLLW,2009-01-06 22:48:00,0.082,0,0,0,0
9413450,MLLW,2009-01-06 22:54:00,0.114,0,0,0,0
9413450,MLLW,2009-01-06 23:00:00,0.112,0,0,0,0
9413450,MLLW,2009-01-06 23:06:00,0.127,0,0,0,0
9413450,MLLW,2009-01-06 23:12:00,0.166,0,0,0,0
9413450,MLLW,2009-01-06 23:18:00,0.157,0,0,0,0
9413450,MLLW,2009-01-06 23:24:00,0.18,0,0,0,0
9413450,MLLW,2009-01-06 23:30:00,0.22,0,0,0,0
9413450,MLLW,2009-01-06 23:36:00,0.249,0,0,0,0
9413450,MLLW,2009-01-06 23:42:00,0.272,0,0,0,0
9413450,MLLW,2009-01-06 23:48:00,0.292,0,0,0,0
9413450,MLLW,2009-01-06 23:54:00,0.304,0,0,0,0
9413450,MLLW,2009-01-07 00:00:00,0.325,0,0,0,0
9413450,MLLW,2009-01-07 00:06:00,0.35,0,0,0,0
9413450,MLLW,2009-01-07 00:12:00,0.345,0,0,0,0
9413450,MLLW,2009-01-07 00:18:00,0.386,0,0,0,0
9413450,MLLW,2009-01-07 00:24:00,0.442,0,0,0,0
9413450,MLLW,2009-01-07 00:30:00,0.479,0,0,0,0
9413450,MLLW,2009-01-07 00:36:00,0.472,0,0,0,0
9413450,MLLW,2009-01-07 00:42:00,0.502,0,0,0,0
9413450,MLLW,2009-01-07 00:48:00,0.502,0,0,0,0
9413450,MLLW,2009-01-07 00:54:00,0.516,0,0,0,0
9413450,MLLW,2009-01-07 01:00:00,0.562,0,0,0,0
9413450,MLLW,2009-01-07 01:06:00,0.556,0,0,0,0
9413450,MLLW,2009-01-07 01:12:00,0.573,0,0,0,0
9413450,MLLW,2009-01-07 01:18:00,0.596,0,0,0,0
9413450,MLLW,2009-01-07 01:24:00,0.629,0,0,0,0
9413450,MLLW,2009-01-07 01:30:00,0.651,0,0,0,0
9413450,MLLW,2009-01-07 01:36:00,0.67,0,0,0,0
9413450,MLLW,2009-01-07 01:42:00,0.66,0,0,0,0
9413450,MLLW,2009-01-07 01:48:00,0.668,0,0,0,0
9413450,MLLW,2009-01-07 01:54:00,0.705,0,0,0,0
9413450,MLLW,2009-01-07 02:00:00,0.716,0,0,0,0
9413450,MLLW,2009-01-07 02:06:00,0.717,0,0,0,0
9413450,MLLW,2009-01-07 02:12:00,0.759,0,0,0,0
9413450,MLLW,2009-01-07 02:18:00,0.752,0,0,0,0
9413450,MLLW,2009-01-07 02:24:00,0.766,0,0,0,0
9413450,MLLW,2009-01-07 02:30:00,0.765,0,0,0,0
9413450,MLLW,2009-01-07 02:36:00,0.779,0,0,0,0
9413450,MLLW,2009-01-07 02:42:00,0.809,0,0,0,0
9413450,MLLW,2009-01-07 02:48:00,0.826,0,0,0,0
9413450,MLLW,2009-01-07 02:54:00,0.831,0,0,0,0
9413450,MLLW,2009-01-07 03:00:00,0.784,0,0,0,0
9413450,MLLW,2009-01-07 03:06:00,0.799,0,0,0,0
9413450,MLLW,2009-01-07 03:12:00,0.818,0,0,0,0
9413450,MLLW,2009-01-07 03:18:00,0.842,0,0,0,0
9413450,MLLW,2009-01-07 03:24:00,0.836,0,0,0,0
